MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHousingValue
5.5126,36.0,5.9647495361781075,0.9814471243042672,1710.0,3.1725417439703154,34.23,-118.56,2.484
5.7097,15.0,4.357142857142857,1.0649350649350648,2269.0,1.8417207792207793,34.05,-118.44,3.167
3.375,32.0,6.373493975903615,1.0763052208835342,635.0,2.5502008032128516,32.8,-117.08,1.781
2.9097,8.0,3.817014446227929,1.0240770465489566,1410.0,2.263242375601926,32.81,-116.96,1.525
2.9781,31.0,3.642737896494157,1.0517529215358932,1069.0,1.7846410684474123,32.8,-117.25,2.125
2.785,36.0,5.289029535864979,0.9831223628691983,1227.0,2.588607594936709,36.77,-119.76,0.723
4.7986,52.0,6.5038167938931295,1.0572519083969465,746.0,2.8473282442748094,34.19,-118.3,3.261
5.0092,24.0,6.487804878048781,0.8926829268292683,656.0,3.2,37.97,-121.97,2.441
2.1935,31.0,4.794029850746269,1.0567164179104478,1049.0,3.1313432835820896,34.16,-117.34,0.727
2.9526,24.0,4.725085910652921,1.168384879725086,1699.0,1.9461626575028637,37.9,-122.05,2.71
3.102,11.0,6.468421052631579,1.2421052631578948,581.0,3.057894736842105,33.69,-117.35,1.113
1.9875,30.0,5.005763688760807,1.0979827089337175,1177.0,3.3919308357348705,37.96,-121.22,0.564
2.0224,41.0,4.963470319634703,1.2420091324200913,462.0,2.1095890410958904,38.62,-121.42,0.649
2.4777,34.0,5.092503987240829,1.059011164274322,1434.0,2.287081339712919,34.44,-119.23,2.603
4.9125,41.0,6.35251798561151,1.0359712230215827,753.0,2.70863309352518,34.04,-117.18,1.407
4.1953,39.0,5.266106442577031,1.011204481792717,982.0,2.750700280112045,33.89,-118.33,2.269
2.1044,36.0,3.3794642857142856,1.0111607142857142,1496.0,3.3392857142857144,33.98,-118.22,1.482
4.4,44.0,4.6440677966101696,1.0169491525423728,480.0,2.711864406779661,33.88,-118.35,2.258
3.6875,18.0,5.1,1.2314049586776858,2164.0,1.7884297520661157,34.17,-119.23,5.00001
4.0129,17.0,4.059233449477352,0.9686411149825784,598.0,2.083623693379791,37.34,-122.03,3.424
4.9118,26.0,6.391304347826087,1.1014492753623188,1597.0,3.3064182194616976,37.55,-122.03,2.173
4.2192,14.0,5.816326530612245,1.054945054945055,3597.0,2.8233908948194664,32.74,-116.97,1.761
3.5125,10.0,7.090128755364807,1.3562231759656653,725.0,3.111587982832618,33.65,-117.25,1.556
1.8937,21.0,3.7345299952763344,1.0826641473783656,4868.0,2.2994803967879074,32.8,-116.94,1.098
5.2903,20.0,6.550161812297735,1.0129449838187703,879.0,2.8446601941747574,38.89,-121.15,2.394
3.1597,30.0,6.097777777777778,1.0444444444444445,1047.0,4.653333333333333,34.08,-117.62,1.163
5.1915,42.0,5.902912621359223,0.8964401294498382,720.0,2.3300970873786406,37.97,-121.31,1.837
2.2845,41.0,3.897887323943662,0.9683098591549296,1213.0,2.13556338028169,37.86,-122.28,1.531
2.1509,16.0,4.264227642276423,1.1341463414634145,1252.0,2.5447154471544717,34.93,-120.44,0.675
2.5673,48.0,3.6839622641509435,1.0353773584905661,1469.0,3.464622641509434,37.35,-121.89,1.775
4.8462,36.0,5.752969121140143,0.997624703087886,1193.0,2.833729216152019,33.82,-118.1,2.257
2.8654,52.0,5.342465753424658,1.203957382039574,1703.0,2.592085235920852,37.78,-122.44,2.8
4.3409,39.0,5.152238805970149,0.9940298507462687,892.0,2.662686567164179,34.09,-117.9,1.918
3.875,52.0,4.387254901960785,0.9705882352941176,386.0,1.892156862745098,37.87,-122.29,1.826
2.0703,46.0,3.773413897280967,1.0785498489425982,1607.0,4.854984894259819,34.02,-118.26,1.148
2.63,42.0,4.0,1.0086206896551724,1471.0,4.227011494252873,34.0,-118.07,1.438
3.8125,39.0,4.487012987012987,1.0227272727272727,1090.0,3.538961038961039,34.07,-118.04,1.74
7.2772,36.0,7.858156028368795,1.0591016548463357,1190.0,2.813238770685579,34.23,-118.51,4.772
1.972,13.0,4.838235294117647,1.0441176470588236,1276.0,3.127450980392157,33.71,-117.09,0.905
4.5086,16.0,5.7156398104265405,0.9928909952606635,1612.0,3.8199052132701423,32.93,-117.14,1.711
2.694,41.0,5.233333333333333,1.1229166666666666,1179.0,2.45625,38.04,-122.26,1.23
1.2054,16.0,3.34375,0.9910714285714286,1277.0,5.700892857142857,37.29,-120.47,0.609
2.9063,27.0,6.025125628140704,1.1256281407035176,463.0,2.3266331658291457,38.07,-120.55,0.922
1.8977,35.0,5.245901639344262,1.1885245901639345,1723.0,2.824590163934426,32.67,-117.07,0.956
6.8154,24.0,7.640625,1.0234375,969.0,3.78515625,33.6,-117.68,2.659
5.9493,36.0,5.7315175097276265,0.9844357976653697,713.0,2.77431906614786,33.85,-118.1,2.28
2.3611,30.0,3.4295302013422817,1.0268456375838926,1152.0,7.731543624161074,34.06,-118.21,1.568
2.5197,34.0,5.1861702127659575,1.0824468085106382,1029.0,2.7367021276595747,40.14,-122.12,0.823
2.7212,39.0,3.9673202614379086,1.0359477124183007,1312.0,2.1437908496732025,33.77,-118.15,2.663
6.4685,22.0,6.721374045801527,1.036259541984733,1706.0,3.2557251908396947,33.83,-117.88,2.412
1.3169,47.0,2.1530944625407167,1.1693811074918568,1406.0,4.579804560260587,34.05,-118.27,1.125
4.8,36.0,6.39622641509434,1.0377358490566038,407.0,2.559748427672956,37.62,-122.42,3.068
2.63,52.0,4.513119533527697,1.0145772594752187,1131.0,3.2973760932944605,34.07,-117.75,1.273
2.8966,29.0,5.234285714285714,1.0723809523809524,1619.0,3.083809523809524,38.58,-121.3,0.924
3.5655,52.0,4.094462540716612,1.1042345276872965,1575.0,1.710097719869707,37.76,-122.43,4.273
3.4712,18.0,4.4803328290468984,1.0658093797276853,3887.0,2.9402420574886534,33.83,-118.28,1.944
5.8578,21.0,8.652173913043478,1.062111801242236,1114.0,3.459627329192547,34.28,-118.76,2.663
5.2949,33.0,4.5,1.1,34.0,3.4,33.85,-117.87,3.5
5.549,49.0,7.0,1.0381944444444444,691.0,2.3993055555555554,37.56,-122.32,5.00001
3.3444,13.0,5.33458177278402,1.1061173533083646,2328.0,2.906367041198502,33.18,-117.22,1.839
3.7454,35.0,5.6298076923076925,1.0240384615384615,2176.0,5.230769230769231,34.05,-117.98,1.569
3.5536,35.0,6.098360655737705,1.0590163934426229,1011.0,3.314754098360656,34.08,-117.92,2.07
3.725,30.0,5.404166666666667,0.9958333333333333,1419.0,2.95625,35.38,-118.95,0.831
7.672,42.0,5.95852534562212,0.9861751152073732,459.0,2.1152073732718892,34.15,-118.43,4.676
2.25,14.0,4.734335839598997,1.1804511278195489,853.0,2.137844611528822,39.22,-121.04,1.125
5.0285,8.0,6.66371158392435,1.0768321513002364,5731.0,3.387115839243499,34.67,-118.19,1.679
5.6683,24.0,6.080882352941177,1.0073529411764706,1891.0,3.4761029411764706,37.41,-121.87,2.487
3.75,42.0,4.747787610619469,0.9734513274336283,804.0,3.5575221238938055,34.21,-118.35,1.726
4.665,14.0,7.4921875,1.109375,2047.0,3.1984375,36.92,-119.81,1.213
4.0238,15.0,3.849056603773585,1.0272536687631026,942.0,1.9748427672955975,33.72,-118.04,1.825
1.7636,52.0,5.175637393767706,1.0084985835694051,855.0,2.4220963172804533,36.75,-119.81,0.551
12.2145,19.0,8.863080684596577,1.0562347188264058,1252.0,3.0611246943765282,37.29,-122.04,5.00001
4.075,49.0,5.361305361305361,1.0792540792540792,1061.0,2.473193473193473,38.23,-122.64,2.288
2.2604,21.0,4.176360225140713,1.125703564727955,1085.0,2.0356472795497185,32.76,-117.11,1.263
4.8125,22.0,4.811940298507463,0.9970149253731343,1431.0,4.271641791044776,34.17,-119.15,1.944
3.1312,19.0,4.137724550898204,1.1437125748502994,324.0,1.9401197604790419,36.91,-122.01,3.885
1.4194,10.0,4.108860759493671,1.0354430379746835,988.0,2.50126582278481,36.33,-119.66,0.581
4.0294,18.0,5.865269461077844,1.0409181636726548,3114.0,3.1077844311377247,34.13,-117.37,1.332
7.5839,13.0,8.268907563025211,1.0672268907563025,364.0,3.0588235294117645,33.95,-117.75,4.269
4.6375,28.0,6.281779661016949,1.1292372881355932,1591.0,3.3707627118644066,38.0,-122.02,1.782
2.7069,18.0,5.065918653576437,1.0336605890603086,1864.0,2.6143057503506313,32.84,-116.9,1.538
2.4306,39.0,4.899209486166008,1.0691699604743083,1990.0,3.932806324110672,37.34,-121.87,2.891
1.3668,52.0,2.673635307781649,1.089430894308943,1515.0,1.759581881533101,37.79,-122.41,0.55
3.8621,42.0,3.967889908256881,0.9541284403669725,811.0,3.720183486238532,33.81,-118.27,1.653
2.1116,25.0,4.897226753670473,1.1712887438825448,1660.0,2.707993474714519,38.59,-121.3,0.896
0.7075,35.0,3.2908496732026142,1.1062091503267975,1714.0,2.8006535947712417,34.11,-117.29,0.788
1.8571,31.0,3.4684684684684686,1.018018018018018,1079.0,2.43018018018018,38.63,-121.4,0.987
3.692,46.0,5.67479674796748,1.1951219512195121,608.0,2.4715447154471546,34.16,-118.34,2.445
4.0069,42.0,4.5,1.0,394.0,1.9313725490196079,34.27,-119.26,2.143
3.0833,39.0,5.715277777777778,1.0138888888888888,329.0,2.2847222222222223,38.61,-121.37,1.141
4.6094,52.0,6.185542168674699,1.0506024096385542,1119.0,2.6963855421686747,37.76,-122.24,2.293
4.7941,16.0,6.543123543123543,1.06993006993007,1201.0,2.7995337995337994,38.75,-121.18,2.476
5.1024,28.0,5.210743801652892,0.9628099173553719,609.0,2.5165289256198347,33.46,-117.66,3.127
2.375,12.0,4.606914212548015,1.0601792573623559,2588.0,3.313700384122919,34.09,-117.44,1.138
2.5664,34.0,5.62043795620438,1.1532846715328466,1013.0,3.697080291970803,32.82,-115.55,0.675
1.2656,19.0,3.791907514450867,1.1560693641618498,248.0,1.4335260115606936,36.6,-121.89,5.0
3.0909,30.0,5.503171247357294,1.0718816067653276,1491.0,3.1522198731501057,37.18,-121.06,1.234
2.6736,52.0,4.0,1.0977011494252873,345.0,1.9827586206896552,37.84,-122.26,1.913
3.0708,24.0,4.155482815057283,1.1374795417348609,1623.0,2.6563011456628476,33.64,-117.92,1.887
3.154,23.0,5.923312883435583,1.072085889570552,2082.0,3.1932515337423313,34.03,-117.08,1.157
5.0863,37.0,5.7680921052631575,0.9358552631578947,1663.0,2.7351973684210527,37.48,-122.25,4.403
2.5893,18.0,4.766949152542373,1.0254237288135593,1248.0,2.6440677966101696,40.95,-124.09,0.996
5.5413,26.0,6.568421052631579,1.0710526315789475,1062.0,2.794736842105263,32.81,-117.21,3.021
6.2028,35.0,6.326530612244898,1.0136054421768708,1167.0,2.6462585034013606,33.72,-118.3,3.615
6.7061,23.0,7.4969939879759515,1.0040080160320641,1339.0,2.6833667334669338,37.94,-122.01,3.223
4.0813,24.0,6.0553097345132745,1.0564159292035398,3020.0,3.34070796460177,32.72,-117.04,1.37
3.2386,52.0,5.58125,0.99375,367.0,2.29375,38.57,-121.46,2.132
3.5638,35.0,4.701456310679611,1.0655339805825244,1523.0,3.6966019417475726,34.12,-118.21,1.705
2.5008,22.0,3.405383360522023,1.1080750407830342,9135.0,3.7255301794453506,34.23,-118.47,1.6
3.3639,25.0,6.395348837209302,1.2299741602067182,910.0,2.351421188630491,33.74,-116.41,1.688
6.2344,50.0,5.826254826254826,1.1235521235521235,690.0,2.664092664092664,34.06,-118.38,5.00001
5.2882,25.0,5.987197724039829,1.0398293029871977,2568.0,3.6529160739687057,37.54,-122.05,2.231
3.9375,17.0,18.5,3.0125,202.0,2.525,39.19,-120.1,2.132
1.3587,20.0,4.311345646437995,1.0989445910290236,1622.0,2.1398416886543536,35.41,-119.04,0.675
4.6989,14.0,6.291469194312796,1.0450236966824644,1277.0,3.0260663507109005,38.4,-121.22,2.138
3.5221,52.0,4.834008097165992,1.0263157894736843,1078.0,2.182186234817814,37.78,-122.47,4.433
3.0954,19.0,5.085365853658536,1.0311653116531165,1952.0,2.644986449864499,40.55,-122.41,0.865
4.2788,52.0,4.614457831325301,1.0240963855421688,483.0,1.9397590361445782,37.88,-122.26,3.325
2.0536,9.0,3.9507042253521125,1.0211267605633803,662.0,2.3309859154929575,36.81,-119.71,0.55
3.9954,52.0,4.655263157894737,1.0894736842105264,1032.0,2.7157894736842105,37.77,-122.5,3.247
1.586,14.0,4.087074829931972,1.0789115646258503,3535.0,4.809523809523809,36.61,-119.55,0.569
3.5625,43.0,5.64741641337386,1.0486322188449848,1054.0,3.2036474164133737,34.11,-118.01,2.116
5.1238,52.0,6.167076167076167,1.076167076167076,1153.0,2.832923832923833,37.73,-122.45,3.351
4.4821,5.0,6.05506329113924,1.0943037974683545,4620.0,2.9240506329113924,38.1,-122.2,2.1
3.8792,22.0,4.715254237288136,1.1457627118644067,810.0,2.7457627118644066,33.8,-118.07,2.182
2.5083,52.0,5.373563218390805,1.0977011494252873,1325.0,2.5383141762452106,35.39,-118.99,0.701
2.5417,27.0,3.8659539473684212,1.1175986842105263,2571.0,2.114309210526316,33.87,-118.19,1.841
5.503,16.0,6.904876099120703,1.1127098321342925,3706.0,2.962430055955236,37.0,-121.86,3.518
3.1696,13.0,5.079365079365079,1.0158730158730158,2450.0,4.320987654320987,32.57,-117.05,1.38
1.2029,28.0,5.608208955223881,1.3805970149253732,522.0,1.9477611940298507,38.95,-122.64,0.689
2.9167,8.0,6.50251256281407,1.3668341708542713,457.0,2.2964824120603016,33.61,-116.48,1.153
4.5,50.0,5.569620253164557,1.0791139240506329,741.0,2.3449367088607596,38.01,-122.14,1.783
1.815,52.0,2.8531468531468533,1.0,313.0,2.1888111888111887,32.73,-117.17,1.167
4.2143,36.0,5.677064220183486,1.0201834862385322,1672.0,3.067889908256881,34.09,-117.75,1.469
1.0,45.0,4.0,1.2156862745098038,133.0,2.607843137254902,39.2,-121.07,0.906
2.375,22.0,5.4969450101833,1.105906313645621,1425.0,2.9022403258655802,33.39,-117.25,1.373
3.4676,21.0,4.327981651376147,1.0466360856269112,3188.0,2.437308868501529,34.18,-118.87,2.128
2.875,30.0,4.731152204836415,1.0611664295874823,1704.0,2.4238975817923185,37.77,-122.17,1.353
6.5945,21.0,8.132992327365729,1.1099744245524297,1413.0,3.6138107416879794,33.9,-117.88,2.773
3.8333,24.0,7.572413793103448,1.3310344827586207,353.0,2.43448275862069,39.12,-123.07,0.926
6.7247,24.0,6.803030303030303,1.009469696969697,1683.0,3.1875,34.45,-119.82,3.338
3.2917,42.0,8.062893081761006,1.2452830188679245,451.0,2.8364779874213837,39.1,-121.83,0.979
2.6576,5.0,5.939205955334987,1.1290322580645162,1944.0,2.411910669975186,34.44,-117.22,0.985
2.625,21.0,4.801204819277109,0.9759036144578314,484.0,2.9156626506024095,34.03,-117.98,1.911
2.3571,18.0,6.15606936416185,1.5751445086705202,863.0,2.494219653179191,39.8,-123.47,0.792
2.3917,15.0,5.010060362173038,1.0603621730382293,1229.0,2.4728370221327967,39.52,-121.36,0.857
7.0285,45.0,6.440191387559809,1.0239234449760766,415.0,1.985645933014354,34.05,-118.49,5.00001
1.2969,24.0,2.4864341085271318,1.056201550387597,1932.0,3.744186046511628,34.04,-118.28,1.602
2.5986,11.0,4.264253393665158,0.9936651583710407,5982.0,5.4135746606334845,36.69,-121.62,1.357
5.409,16.0,8.151960784313726,1.2254901960784315,597.0,2.926470588235294,33.7,-117.78,2.339
4.1482,7.0,5.674956622325043,1.1069982648930017,5595.0,3.2359745517640253,33.92,-117.25,1.246
15.0001,46.0,8.365591397849462,0.967741935483871,238.0,2.5591397849462365,34.08,-118.43,5.00001
3.2159,38.0,4.365695792880259,1.1132686084142396,547.0,1.7702265372168284,34.09,-118.37,3.833
2.2883,33.0,3.9787472035794185,1.0,2659.0,2.9742729306487696,38.14,-121.27,0.869
6.516,32.0,7.515151515151516,1.0129870129870129,602.0,2.606060606060606,37.92,-122.29,4.01
6.3997,50.0,7.37020316027088,1.1489841986455982,1256.0,2.835214446952596,34.44,-119.72,5.00001
2.8194,43.0,4.665413533834586,0.9022556390977443,612.0,2.300751879699248,37.62,-121.03,0.813
2.5625,52.0,6.268817204301075,1.2258064516129032,310.0,3.3333333333333335,37.96,-121.27,0.542
2.6123,37.0,4.17936507936508,1.0,1904.0,3.022222222222222,33.93,-117.95,1.613
2.875,30.0,4.421686746987952,1.1421686746987951,934.0,2.2506024096385544,32.76,-117.1,1.396
1.6602,31.0,3.9526066350710902,1.085308056872038,616.0,2.919431279620853,36.62,-119.68,0.612
2.0881,24.0,5.078407720144753,1.1097708082026538,1283.0,1.5476477683956573,33.71,-117.2,0.833
7.7751,13.0,7.9017632241813605,1.0503778337531486,1318.0,3.3198992443324937,35.39,-118.94,1.941
4.3958,52.0,2.1176470588235294,0.9264705882352942,1061.0,15.602941176470589,37.77,-122.4,2.25
2.5192,47.0,5.721393034825871,1.2139303482587065,552.0,2.746268656716418,39.46,-123.84,1.104
3.858,16.0,5.498973305954825,0.9917864476386037,1473.0,3.024640657084189,35.6,-117.7,0.702
1.6424,50.0,4.40169133192389,1.040169133192389,1131.0,2.3911205073995774,37.84,-122.28,1.089
3.675,52.0,5.814814814814815,1.037037037037037,88.0,3.259259259259259,37.76,-122.39,1.625
3.8125,9.0,7.130909090909091,2.1636363636363636,966.0,3.5127272727272727,33.76,-116.24,0.967
1.5268,30.0,3.8555555555555556,1.0185185185185186,877.0,3.248148148148148,33.94,-118.27,0.916
2.0036,20.0,4.088541666666667,1.2534722222222223,1848.0,3.2083333333333335,32.75,-117.1,0.992
4.0929,33.0,4.73953488372093,0.8883720930232558,938.0,4.362790697674418,37.34,-121.84,1.65
3.1312,49.0,5.831858407079646,1.1592920353982301,741.0,2.185840707964602,38.51,-122.48,2.476
2.181,52.0,3.6887052341597797,1.0771349862258952,1086.0,2.9917355371900825,37.79,-122.25,1.388
3.9125,52.0,5.088838268792711,1.0751708428246014,986.0,2.2460136674259683,34.15,-118.01,2.655
1.9375,42.0,4.827956989247312,1.0456989247311828,1107.0,2.975806451612903,37.93,-122.36,0.87
6.7785,19.0,7.801052631578948,1.1,2814.0,2.962105263157895,34.2,-118.63,3.361
2.5301,24.0,3.452970297029703,0.9801980198019802,1478.0,3.6584158415841586,33.64,-117.93,1.929
4.375,35.0,4.864532019704433,0.9458128078817734,882.0,2.1724137931034484,34.18,-118.41,2.917
2.7634,37.0,1.4112903225806452,0.9879032258064516,1122.0,4.524193548387097,34.05,-118.27,1.375
4.049,19.0,6.121731289449955,1.0820559062218214,2325.0,2.096483318304779,36.83,-119.81,1.26
3.1583,49.0,4.855585831062671,1.0190735694822888,1010.0,2.7520435967302452,34.08,-118.12,2.682
3.0583,41.0,4.117460317460317,1.0380952380952382,733.0,2.326984126984127,34.26,-118.31,1.603
4.0862,19.0,6.047457627118644,1.0949152542372882,1714.0,2.905084745762712,38.85,-121.39,1.627
6.359,32.0,6.627329192546584,1.0186335403726707,903.0,2.8043478260869565,37.3,-122.02,3.419
3.8068,52.0,4.184272300469484,1.0469483568075117,1377.0,1.6161971830985915,37.79,-122.43,5.00001
4.25,44.0,3.8004926108374386,1.1403940886699508,652.0,1.6059113300492611,33.76,-118.13,4.393
4.8152,21.0,6.349072512647555,1.0320404721753795,1722.0,2.903878583473862,33.19,-117.21,2.185
5.103,34.0,5.90625,0.9744318181818182,1379.0,3.9176136363636362,33.84,-117.99,2.07
3.2614,27.0,5.947103274559194,1.1309823677581865,1782.0,4.488664987405541,36.99,-121.54,3.05
3.375,16.0,4.576961271102284,1.211519364448858,2147.0,2.1320754716981134,34.23,-119.18,2.188
2.0657,35.0,5.105982905982906,0.9880341880341881,1581.0,2.7025641025641027,40.88,-124.1,0.811
3.9815,26.0,6.072507552870091,1.0483383685800605,1160.0,3.504531722054381,33.22,-117.25,1.426
4.51,22.0,5.858597285067873,1.0678733031674208,2315.0,2.6187782805429864,34.1,-117.85,1.899
3.6667,36.0,5.078,1.07,979.0,1.958,34.04,-118.48,5.00001
2.875,44.0,5.434650455927052,1.1185410334346504,933.0,2.835866261398176,37.95,-122.34,1.334
3.071,10.0,6.6875,1.1206896551724137,1283.0,2.7650862068965516,34.53,-117.26,1.516
5.5073,16.0,5.172535211267606,1.0369718309859155,1718.0,3.0246478873239435,37.41,-121.86,1.789
3.2287,31.0,4.166666666666667,1.006060606060606,1459.0,2.2106060606060605,37.29,-121.98,2.649
4.1029,52.0,5.632022471910112,1.0084269662921348,847.0,2.3792134831460676,37.79,-122.46,5.00001
1.6786,36.0,4.076923076923077,0.941025641025641,1311.0,3.3615384615384616,35.33,-118.99,0.529
5.3787,42.0,6.905882352941177,1.2901960784313726,480.0,1.8823529411764706,32.85,-117.26,5.00001
3.9063,52.0,4.569696969696969,1.0606060606060606,447.0,2.709090909090909,37.76,-122.18,0.938
2.6546,41.0,3.8271604938271606,0.8209876543209876,642.0,3.962962962962963,33.91,-118.28,1.596
7.0549,52.0,6.785714285714286,0.9514285714285714,813.0,2.322857142857143,37.82,-122.21,3.314
1.3125,13.0,3.4217252396166136,1.159744408945687,3806.0,3.0399361022364215,34.07,-118.45,3.5
3.5156,31.0,4.945848375451264,1.0252707581227436,1062.0,3.8339350180505414,34.07,-118.07,1.993
3.9617,6.0,6.910372608257805,1.1424974823766365,5860.0,2.9506545820745216,33.57,-117.23,1.83
5.883,13.0,4.907407407407407,0.9969135802469136,2261.0,2.3261316872427984,33.7,-118.09,2.951
3.4152,34.0,4.691358024691358,1.0599647266313934,1475.0,2.601410934744268,33.75,-117.83,2.102
7.3463,22.0,7.482439926062846,1.0388170055452866,1637.0,3.0258780036968576,33.78,-118.06,3.556
3.4375,28.0,4.8584905660377355,1.1666666666666667,1334.0,4.19496855345912,34.29,-118.89,1.941
4.4074,52.0,4.683794466403162,0.9723320158102767,480.0,1.8972332015810276,37.76,-122.4,2.773
7.0102,23.0,6.242382271468144,1.0401662049861495,2167.0,3.0013850415512464,37.33,-122.06,5.00001
2.7139,30.0,4.099870298313878,1.0544747081712063,1865.0,2.4189364461738,33.73,-118.29,2.317
1.9911,40.0,3.697416974169742,1.2675276752767528,1514.0,2.793357933579336,34.09,-118.33,2.2
8.9063,5.0,8.944642857142858,1.1008928571428571,4253.0,3.7973214285714287,34.24,-118.94,5.00001
3.8,31.0,4.791744840525328,0.9662288930581614,1507.0,2.827392120075047,38.25,-122.64,1.626
4.765,23.0,5.7707182320441985,1.0414364640883977,1085.0,2.9972375690607733,33.85,-117.98,1.815
2.788,42.0,3.6946902654867255,0.9601769911504425,1997.0,4.418141592920354,34.04,-118.18,1.505
2.6618,10.0,6.204081632653061,1.2551020408163265,1403.0,2.045189504373178,34.1,-116.32,0.81
7.6348,4.0,6.534079348931841,1.0600203458799593,2607.0,2.6520854526958293,32.98,-117.24,3.37
3.9,37.0,4.35279805352798,1.0316301703163018,2279.0,5.545012165450122,34.26,-118.42,1.386
2.375,10.0,4.064456721915286,1.1860036832412524,2232.0,4.110497237569061,34.95,-120.45,0.985
4.0536,37.0,4.741847826086956,0.9918478260869565,1022.0,2.777173913043478,33.96,-118.03,1.714
12.9758,24.0,8.735401459854014,1.0255474452554745,1653.0,3.0164233576642334,33.78,-118.4,5.00001
5.8053,24.0,6.4576271186440675,0.9813559322033898,1818.0,3.08135593220339,33.77,-118.03,2.559
2.7226,31.0,4.2351190476190474,1.0818452380952381,2120.0,3.1547619047619047,34.04,-118.38,2.542
2.2653,40.0,3.54739652870494,1.0600801068090788,2149.0,2.869158878504673,34.07,-118.31,4.45
2.3042,36.0,4.461538461538462,1.1418269230769231,822.0,1.9759615384615385,32.75,-117.24,2.206
4.065,6.0,6.347670250896058,1.050179211469534,935.0,3.3512544802867383,33.82,-117.08,1.482
4.1289,13.0,4.572038420490928,1.112059765208111,2146.0,2.290288153681964,38.03,-122.44,1.792
4.2411,45.0,5.561594202898551,0.9927536231884058,591.0,2.141304347826087,33.83,-118.18,3.717
2.7399,18.0,3.480611045828437,1.1104582843713278,1639.0,1.9259694477085783,37.52,-122.21,0.875
