MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHousingValue
9.0683,15.0,7.226235741444867,1.0304182509505704,1992.0,3.7870722433460076,33.89,-117.97,3.674
3.625,37.0,5.325892857142857,0.9151785714285714,488.0,2.1785714285714284,34.03,-118.44,3.576
2.5885,28.0,6.267910447761194,1.3723880597014926,3470.0,2.58955223880597,33.84,-116.53,1.59
4.0529,17.0,5.643026004728132,1.033096926713948,1204.0,2.8463356973995273,35.34,-119.05,1.062
3.2153,42.0,4.783382789317508,1.0504451038575668,1940.0,2.878338278931751,37.36,-121.91,1.997
4.125,32.0,5.543478260869565,1.0905797101449275,666.0,2.4130434782608696,33.91,-117.91,2.302
2.3333,31.0,3.9834162520729683,1.0480928689883913,2830.0,4.693200663349917,34.08,-118.02,1.642
4.8125,18.0,5.992405063291139,1.0177215189873419,1021.0,2.5848101265822785,32.81,-116.83,2.105
1.7464,35.0,3.218,1.108,1675.0,1.675,37.87,-122.27,2.167
3.0313,18.0,5.304239401496259,1.1047381546134662,1168.0,2.9127182044887783,34.88,-117.02,0.8
2.2917,37.0,4.921875,1.11875,933.0,2.915625,37.76,-122.18,1.07
6.2263,52.0,6.228260869565218,1.108695652173913,232.0,2.5217391304347827,37.39,-122.33,5.00001
3.2015,42.0,4.949781659388647,1.0436681222707425,1083.0,2.3646288209606987,34.16,-118.35,2.5
5.1265,40.0,6.498194945848375,1.0469314079422383,761.0,2.747292418772563,38.02,-122.16,1.961
3.6429,25.0,4.304232804232805,0.9920634920634921,735.0,1.9444444444444444,32.79,-117.25,3.171
1.7292,47.0,3.628032345013477,1.0323450134770888,1452.0,3.9137466307277626,34.07,-118.21,1.917
10.129,44.0,7.461538461538462,0.9807692307692307,596.0,2.8653846153846154,37.96,-122.54,5.00001
4.4211,41.0,5.656903765690377,1.1652719665271967,1047.0,2.190376569037657,34.01,-118.47,4.629
2.5035,20.0,4.484782608695652,1.0565217391304347,1045.0,2.2717391304347827,38.32,-122.3,1.532
1.7875,17.0,6.103174603174603,1.626984126984127,301.0,2.388888888888889,40.61,-123.41,0.55
3.8646,38.0,5.302134646962233,1.0443349753694582,1599.0,2.625615763546798,34.1,-118.06,2.571
3.6125,36.0,4.969957081545064,0.9356223175965666,619.0,2.6566523605150216,32.73,-117.08,1.225
1.9657,20.0,4.852292020373515,1.0390492359932089,1422.0,2.4142614601018675,40.47,-122.29,0.63
2.9571,18.0,4.968790637191157,1.033810143042913,2831.0,3.681404421326398,33.77,-118.3,3.462
1.9912,16.0,5.758842443729904,1.1564844587352625,1573.0,1.6859592711682745,33.72,-117.2,0.986
6.7977,33.0,7.1945205479452055,1.0410958904109588,2041.0,2.7958904109589042,34.18,-118.63,3.897
3.5917,22.0,5.410526315789474,1.0210526315789474,821.0,2.880701754385965,39.21,-123.19,1.188
1.9886,17.0,3.4219269102990033,1.0514950166112957,1251.0,2.0780730897009967,32.75,-117.12,1.192
9.1531,25.0,5.811764705882353,0.9529411764705882,254.0,2.988235294117647,37.74,-121.77,4.188
2.0557,34.0,2.2633996937212864,1.0336906584992342,1976.0,3.0260336906584993,34.09,-118.32,2.25
5.1824,32.0,5.641148325358851,1.1961722488038278,369.0,1.7655502392344498,33.72,-118.07,5.00001
4.1302,36.0,5.869565217391305,1.0568561872909699,913.0,3.0535117056856187,37.66,-122.11,1.727
2.7574,33.0,6.021834061135372,1.1921397379912664,884.0,3.8602620087336246,34.06,-117.47,1.25
2.9667,42.0,5.144886363636363,0.9801136363636364,856.0,2.4318181818181817,34.15,-117.29,0.97
6.1183,19.0,7.013274336283186,0.9823008849557522,1344.0,2.9734513274336285,38.66,-121.26,2.216
1.4191,12.0,3.594392523364486,1.0448598130841122,2809.0,5.2504672897196265,36.19,-120.09,0.551
3.5625,8.0,5.44017094017094,1.0555555555555556,1657.0,1.7702991452991452,38.27,-122.49,2.132
4.7833,28.0,6.550161812297735,1.1003236245954693,844.0,2.7313915857605178,38.4,-122.29,3.611
3.7105,52.0,4.837719298245614,1.0482456140350878,1583.0,3.4714912280701755,37.72,-122.43,2.505
3.1429,52.0,4.3951890034364265,0.9862542955326461,534.0,1.8350515463917525,37.83,-122.25,2.316
4.5156,35.0,6.122033898305085,0.9932203389830508,683.0,2.3152542372881357,39.53,-121.53,0.912
4.625,21.0,6.589164785553048,1.1196388261851016,984.0,2.221218961625282,32.78,-117.08,2.228
4.5,36.0,5.071698113207547,0.9735849056603774,782.0,2.950943396226415,37.69,-122.49,2.756
3.725,21.0,6.219269102990033,1.0033222591362125,870.0,2.8903654485049834,39.16,-121.57,0.847
3.6944,29.0,4.048744460856721,0.9852289512555391,2449.0,3.617429837518464,34.08,-118.02,1.752
2.4632,24.0,2.7470389170896783,1.083756345177665,2642.0,2.2351945854483923,34.07,-118.28,2.167
3.4801,52.0,3.977154724818276,1.185877466251298,1310.0,1.3603322949117342,37.8,-122.44,5.00001
1.8694,36.0,5.259904912836767,1.05229793977813,1492.0,2.364500792393027,41.73,-122.64,0.712
1.7679,36.0,3.9617021276595743,1.0468085106382978,732.0,3.1148936170212767,34.01,-118.16,1.428
1.3021,52.0,3.99163179916318,0.9748953974895398,533.0,2.2301255230125525,34.06,-117.18,1.0
4.3906,36.0,5.8621621621621625,0.9702702702702702,1018.0,2.7513513513513512,33.78,-117.93,2.313
2.65,10.0,6.805343511450381,1.286259541984733,638.0,2.435114503816794,38.5,-120.65,1.167
2.085,9.0,4.3393258426966295,1.060674157303371,1628.0,3.6584269662921347,32.71,-117.1,0.926
3.3636,37.0,4.29242819843342,1.031331592689295,959.0,2.503916449086162,34.13,-118.24,2.577
2.1987,30.0,24.024193548387096,4.701612903225806,316.0,2.5483870967741935,39.09,-120.06,1.24
2.4688,40.0,3.6472303206997085,0.9795918367346939,729.0,2.1253644314868803,33.79,-117.85,2.364
6.1624,26.0,6.507380073800738,1.0092250922509225,1615.0,2.9797047970479706,33.66,-117.98,2.794
3.4408,32.0,5.3201133144475925,0.9631728045325779,937.0,2.6543909348441925,40.59,-124.05,0.952
3.168,17.0,4.165820642978003,1.0549915397631133,3080.0,2.6057529610829104,37.55,-121.97,1.894
1.6354,20.0,5.190283400809717,1.105263157894737,852.0,3.4493927125506074,36.15,-119.06,0.49
3.9028,28.0,4.853277835587929,1.0822060353798126,1963.0,2.0426638917793967,34.16,-118.42,3.679
5.93,20.0,6.2896174863387975,1.1530054644808743,478.0,2.612021857923497,38.41,-122.56,3.846
4.2415,41.0,5.105015673981192,1.0642633228840126,1237.0,1.938871473354232,34.12,-118.34,4.096
2.125,30.0,5.201663201663202,1.0873180873180872,1296.0,2.6943866943866945,40.47,-122.33,0.661
2.0848,38.0,3.4036281179138324,0.9909297052154195,1777.0,4.029478458049887,34.03,-118.29,1.352
3.2388,20.0,4.137791286727457,1.0759878419452888,1637.0,1.6585612968591692,34.16,-118.39,2.563
0.8738,52.0,3.376470588235294,1.4,154.0,1.811764705882353,37.96,-121.29,0.75
5.0543,21.0,6.760925449871466,1.1465295629820051,1789.0,4.598971722365039,37.31,-121.8,2.32
4.6992,36.0,6.588014981273409,1.104868913857678,837.0,3.134831460674157,33.97,-118.13,2.519
1.7262,30.0,4.23109243697479,1.0924369747899159,1112.0,4.6722689075630255,33.9,-118.22,1.156
3.9,7.0,6.554716981132075,1.0943396226415094,747.0,2.818867924528302,39.74,-121.87,1.47
4.016,47.0,4.743131868131868,1.070054945054945,1353.0,1.8585164835164836,37.93,-122.42,2.745
6.3325,19.0,6.748502994011976,1.0179640718562875,518.0,3.1017964071856285,37.74,-121.95,2.5
3.9792,22.0,5.855203619909502,0.9841628959276018,1198.0,2.7104072398190047,40.8,-124.02,1.339
3.4722,25.0,5.313380281690141,1.0669014084507042,1614.0,2.841549295774648,38.01,-121.82,1.27
3.2052,28.0,4.0028694404591105,1.0731707317073171,1351.0,1.9383070301291248,34.17,-118.39,2.836
4.7478,27.0,5.7625,1.0135416666666666,2855.0,2.9739583333333335,37.53,-121.93,2.435
1.9861,43.0,4.635416666666667,0.9722222222222222,943.0,3.2743055555555554,36.21,-119.09,0.477
4.375,15.0,5.373626373626373,1.0274725274725274,407.0,2.2362637362637363,34.86,-120.41,1.58
1.023,20.0,4.194762684124386,1.0769230769230769,1363.0,2.230769230769231,39.92,-122.19,0.542
3.5714,48.0,5.94392523364486,1.0311526479750779,789.0,2.457943925233645,35.4,-118.99,0.846
3.2338,34.0,5.177570093457944,1.016822429906542,1409.0,2.633644859813084,38.14,-121.29,1.018
5.766,30.0,6.608823529411764,0.9808823529411764,1883.0,2.7691176470588235,32.64,-117.06,1.861
4.3542,32.0,7.122186495176849,1.1286173633440515,771.0,2.4790996784565915,33.95,-117.37,1.426
1.962,43.0,4.5576923076923075,1.0625,749.0,3.6009615384615383,37.96,-121.27,0.527
2.3062,34.0,4.4148148148148145,1.1185185185185185,2073.0,3.838888888888889,34.17,-118.14,1.58
3.2604,9.0,5.018105849582173,1.0947075208913648,1782.0,2.481894150417827,34.06,-117.24,0.933
3.0905,12.0,5.122489959839357,1.0562248995983936,3628.0,2.428380187416332,39.78,-121.86,1.178
3.4044,18.0,6.171232876712328,1.1369863013698631,945.0,3.2363013698630136,36.68,-119.41,1.153
2.5694,44.0,5.10934393638171,1.0119284294234592,1145.0,2.2763419483101393,38.54,-121.44,0.924
6.0,40.0,5.990196078431373,1.0065359477124183,751.0,2.454248366013072,37.53,-122.3,3.842
1.7878,16.0,4.329563812600969,1.137318255250404,975.0,1.5751211631663975,35.13,-120.63,0.55
8.1782,25.0,6.954545454545454,1.0265151515151516,4168.0,2.6313131313131315,33.78,-118.34,5.00001
3.3371,36.0,4.96697247706422,1.0091743119266054,1827.0,3.3522935779816514,38.02,-121.89,0.946
1.6168,14.0,4.413314840499306,1.0124826629680999,2298.0,3.187239944521498,36.74,-120.04,0.718
3.6625,37.0,5.601607347876005,1.0401836969001148,2076.0,2.383467278989667,32.76,-117.05,1.548
4.2281,26.0,5.990062111801242,1.049689440993789,2288.0,2.8422360248447207,37.71,-121.93,2.06
1.2101,40.0,3.978217821782178,1.0277227722772277,2219.0,4.394059405940594,36.76,-119.77,0.491
6.02,19.0,5.368794326241135,1.049645390070922,361.0,2.5602836879432624,33.87,-118.37,3.042
3.5909,46.0,5.913725490196079,1.0235294117647058,674.0,2.6431372549019607,34.17,-118.16,1.554
2.774,22.0,5.114023591087811,1.1074705111402359,1870.0,2.450851900393185,38.61,-121.32,1.902
1.4625,37.0,4.247844827586207,1.105603448275862,1673.0,3.605603448275862,33.99,-118.28,1.03
3.6875,28.0,4.65566037735849,1.0471698113207548,2974.0,2.004043126684636,37.74,-122.27,3.539
3.125,6.0,3.8095238095238093,0.7619047619047619,66.0,3.142857142857143,35.24,-119.01,0.65
4.5744,52.0,5.429245283018868,1.0778301886792452,1154.0,2.7216981132075473,37.74,-122.49,3.152
3.0795,36.0,5.1571428571428575,1.0380952380952382,557.0,2.6523809523809523,33.88,-118.12,2.184
2.3295,17.0,4.095890410958904,1.095890410958904,715.0,4.897260273972603,36.16,-120.1,0.55
3.2135,37.0,5.541322314049586,1.0578512396694215,533.0,2.2024793388429753,38.31,-120.8,1.236
3.8929,34.0,4.441037735849057,0.9622641509433962,1227.0,2.893867924528302,33.79,-117.86,1.875
5.3185,52.0,6.210023866348449,0.9976133651551312,1137.0,2.7136038186157516,34.18,-118.28,3.58
3.875,39.0,5.386819484240688,1.0515759312320916,954.0,2.7335243553008595,34.05,-118.14,2.364
4.0938,37.0,5.979591836734694,1.0463821892393321,1325.0,2.458256029684601,38.13,-122.24,1.269
3.4527,22.0,4.708624708624709,1.0862470862470863,1010.0,2.3543123543123543,32.78,-117.22,1.75
3.9688,30.0,6.60431654676259,1.1079136690647482,469.0,3.3741007194244603,37.61,-120.8,1.75
3.5968,12.0,5.841346153846154,1.0280448717948718,3960.0,3.173076923076923,38.49,-121.4,1.063
2.9688,39.0,5.579207920792079,1.0272277227722773,1388.0,3.4356435643564356,37.72,-122.46,2.32
2.3006,23.0,5.0817460317460315,1.0873015873015872,3573.0,2.835714285714286,36.76,-119.72,0.69
1.9464,52.0,5.226415094339623,1.10062893081761,415.0,2.610062893081761,37.74,-122.41,2.49
4.4,45.0,5.15625,1.0,645.0,2.51953125,33.86,-118.13,2.095
2.8359,30.0,4.948356807511737,1.001564945226917,1660.0,2.5978090766823163,36.78,-119.83,0.803
3.4211,34.0,4.882716049382716,1.058641975308642,1356.0,4.185185185185185,33.91,-118.09,1.411
2.4615,46.0,4.465573770491804,1.0524590163934426,1068.0,3.501639344262295,36.92,-121.75,1.778
1.9386,17.0,4.406103286384977,1.363849765258216,1288.0,3.023474178403756,33.2,-117.38,1.063
1.27,28.0,4.672972972972973,1.1324324324324324,929.0,2.5108108108108107,41.41,-122.37,0.531
8.3678,34.0,7.860304287690179,1.0442600276625174,1962.0,2.7136929460580914,37.91,-122.12,4.553
1.7463,36.0,3.4244897959183676,1.0204081632653061,1079.0,4.404081632653061,34.07,-118.22,1.583
3.5391,30.0,5.229468599033816,1.2946859903381642,1500.0,3.6231884057971016,37.75,-119.55,0.559
2.4219,46.0,3.5641025641025643,0.9333333333333333,601.0,3.082051282051282,32.75,-117.11,0.906
5.653,25.0,7.043388429752066,1.0185950413223142,1699.0,3.510330578512397,34.27,-118.73,2.258
2.6897,33.0,4.467661691542289,0.945273631840796,470.0,2.3383084577114426,38.62,-121.32,1.483
2.5804,25.0,5.213197969543147,1.0744500846023688,1830.0,3.0964467005076144,35.27,-119.07,0.979
6.0471,17.0,6.535849056603774,0.9792452830188679,1713.0,3.232075471698113,33.61,-117.66,2.484
1.3903,26.0,4.5015772870662465,1.2176656151419558,974.0,3.0725552050473186,33.2,-117.38,1.844
4.0598,44.0,4.3828125,1.12109375,531.0,2.07421875,33.99,-118.46,3.359
3.4107,13.0,5.15625,1.125,822.0,12.84375,32.75,-115.5,1.425
2.5625,18.0,3.473529411764706,1.0382352941176471,781.0,2.2970588235294116,33.81,-117.91,1.531
2.7958,32.0,5.0632603406326036,1.1484184914841848,1342.0,3.265206812652068,37.95,-121.23,0.59
8.0,28.0,2.888888888888889,0.3333333333333333,29.0,3.2222222222222223,34.25,-119.23,2.75
2.3712,14.0,5.304651162790698,0.9906976744186047,894.0,2.0790697674418603,33.74,-116.9,1.279
2.9514,47.0,4.80078125,0.94921875,582.0,2.2734375,37.79,-122.19,1.981
3.6583,37.0,3.625,0.9679054054054054,2009.0,3.393581081081081,33.96,-118.36,1.773
4.7143,17.0,6.466666666666667,1.0646464646464646,1244.0,2.5131313131313133,38.46,-122.68,2.029
5.1478,17.0,5.103448275862069,0.9540229885057471,357.0,4.103448275862069,32.57,-117.09,1.389
5.3638,3.0,6.444695259593679,1.0372460496613995,2874.0,3.2437923250564333,34.14,-117.55,2.063
6.7192,30.0,7.130434782608695,1.0217391304347827,847.0,2.630434782608696,37.87,-122.05,3.975
1.7213,44.0,4.894353369763206,1.1293260473588342,1521.0,2.7704918032786887,35.37,-119.02,0.616
6.4666,37.0,6.608910891089109,1.0132013201320131,1602.0,2.6435643564356437,37.88,-122.11,3.482
3.7578,16.0,2.539473684210526,0.5921052631578947,312.0,4.105263157894737,34.2,-117.38,1.375
4.2472,36.0,5.632768361581921,1.0338983050847457,1793.0,2.5324858757062145,37.7,-122.54,2.925
1.8967,15.0,5.40877598152425,1.2355658198614319,1064.0,2.4572748267898383,39.5,-123.34,0.966
2.725,23.0,5.633738601823708,1.168693009118541,1938.0,2.945288753799392,34.01,-117.35,0.953
6.6605,29.0,7.825396825396825,1.0380952380952382,859.0,2.726984126984127,38.03,-121.25,2.207
5.7509,47.0,5.212218649517685,1.0096463022508038,724.0,2.327974276527331,34.05,-118.39,4.741
4.5268,22.0,9.880898876404494,2.0921348314606742,1145.0,2.5730337078651684,34.21,-117.1,1.084
4.6875,33.0,6.924242424242424,1.1136363636363635,394.0,2.984848484848485,38.67,-123.01,2.462
5.7368,35.0,6.2368421052631575,0.9973684210526316,996.0,2.6210526315789475,33.79,-118.1,2.872
1.1875,48.0,5.492063492063492,1.4603174603174602,129.0,2.0476190476190474,35.38,-119.02,0.638
3.4,27.0,5.049459041731066,1.17774343122102,2099.0,3.2442040185471406,33.9,-118.3,2.241
1.8229,17.0,4.903345724907063,1.174721189591078,384.0,1.4275092936802973,37.99,-122.06,1.375
1.0938,20.0,1.1304347826086956,1.0434782608695652,120.0,1.7391304347826086,37.37,-121.9,1.875
3.1364,18.0,3.629032258064516,1.2594086021505377,1042.0,1.4005376344086022,36.59,-121.89,1.5
4.0167,35.0,4.950261780104712,0.9240837696335078,1093.0,2.8612565445026177,34.09,-117.93,1.655
6.1288,18.0,8.154545454545454,1.290909090909091,263.0,2.390909090909091,34.23,-118.66,3.5
4.0156,48.0,3.63680387409201,1.0831315577078289,1980.0,1.5980629539951574,37.79,-122.42,5.00001
7.8705,52.0,8.096774193548388,1.118279569892473,547.0,2.9408602150537635,34.03,-118.5,5.00001
4.1908,38.0,5.213286713286713,1.1608391608391608,1122.0,1.9615384615384615,34.06,-118.43,5.00001
2.9844,50.0,5.260869565217392,1.059782608695652,462.0,2.510869565217391,37.79,-122.19,1.799
4.4271,44.0,5.51417004048583,0.9595141700404858,709.0,2.8704453441295548,33.88,-118.36,3.362
3.8062,25.0,4.5576923076923075,0.8846153846153846,300.0,2.8846153846153846,37.06,-121.37,3.409
6.244,31.0,6.828947368421052,0.9429824561403509,1121.0,2.4583333333333335,38.62,-121.31,2.4
3.6797,21.0,4.233418367346939,1.0420918367346939,3240.0,2.066326530612245,33.79,-118.32,2.711
4.0313,13.0,5.079119086460032,1.0742251223491028,3739.0,3.0497553017944536,34.21,-118.58,2.993
12.8483,42.0,6.831578947368421,0.9157894736842105,420.0,2.210526315789474,34.04,-118.4,5.00001
6.6204,16.0,6.729303547963206,0.9658344283837057,2464.0,3.23784494086728,37.75,-121.94,2.961
4.5833,52.0,4.816901408450704,0.9859154929577465,727.0,2.047887323943662,34.08,-118.35,3.339
6.7543,15.0,7.185567010309279,1.0701030927835051,1740.0,3.5876288659793816,33.65,-117.65,2.519
3.4702,25.0,4.593333333333334,1.068,2400.0,3.2,33.93,-117.95,1.619
5.3986,32.0,6.94468085106383,1.0382978723404255,575.0,2.4468085106382977,33.88,-117.92,3.187
2.2788,28.0,4.792626728110599,0.9838709677419355,1266.0,2.9170506912442398,32.63,-117.08,1.463
4.4609,15.0,6.129496402877698,1.1079136690647482,2007.0,2.887769784172662,34.12,-117.77,2.3
3.3036,24.0,3.75,0.9915254237288136,1519.0,2.1454802259887007,33.88,-117.87,1.839
10.4286,52.0,7.91970802919708,0.9817518248175182,784.0,2.8613138686131387,37.57,-122.35,5.00001
2.875,49.0,5.264615384615385,1.0707692307692307,1138.0,3.5015384615384617,37.71,-122.46,2.25
5.4819,12.0,5.759345794392523,0.9626168224299065,1226.0,2.864485981308411,33.17,-117.1,1.838
3.7991,21.0,4.907407407407407,1.0061728395061729,414.0,2.5555555555555554,38.37,-122.78,1.75
2.567,21.0,5.091935483870968,1.0274193548387096,2268.0,3.6580645161290324,37.38,-120.64,0.704
2.4148,27.0,3.9142091152815013,1.032171581769437,1935.0,2.5938337801608577,32.63,-117.09,0.675
1.5109,38.0,4.895622895622895,1.0875420875420876,1098.0,3.696969696969697,33.99,-118.28,1.04
4.4821,42.0,4.45,0.895,555.0,2.775,34.24,-118.26,2.719
6.8226,26.0,7.977678571428571,1.0133928571428572,639.0,2.8526785714285716,33.66,-117.95,3.298
1.625,52.0,3.0320855614973263,1.032085561497326,272.0,1.4545454545454546,38.57,-121.48,1.875
3.6989,32.0,5.192037470725995,0.9882903981264637,1064.0,2.4918032786885247,34.25,-118.46,2.086
3.6875,34.0,4.419664268585132,1.0599520383693046,861.0,2.064748201438849,34.18,-118.45,2.464
1.4712,12.0,5.251937984496124,1.1143410852713178,1724.0,3.3410852713178296,36.98,-120.06,0.604
0.8991,42.0,4.689922480620155,1.1317829457364341,945.0,3.6627906976744184,32.7,-117.13,0.789
5.8686,15.0,5.017114914425428,0.9902200488997555,1380.0,3.374083129584352,37.38,-121.86,1.811
5.5601,4.0,7.220008478168715,1.079270877490462,7653.0,3.2441712590080543,37.97,-121.78,2.137
3.369,25.0,4.610512129380054,1.082210242587601,1681.0,2.265498652291105,32.8,-116.96,1.344
1.8438,17.0,5.322784810126582,1.0506329113924051,887.0,2.8069620253164556,40.39,-122.29,0.764
5.5351,4.0,8.584269662921349,1.25,2088.0,2.932584269662921,33.55,-117.27,4.29
2.52,28.0,3.7859649122807015,1.0736842105263158,1358.0,4.764912280701754,34.05,-118.21,1.319
6.2862,37.0,5.072463768115942,0.8260869565217391,179.0,2.5942028985507246,37.95,-122.52,5.00001
5.5164,15.0,6.644012944983818,1.0388349514563107,993.0,3.2135922330097086,32.75,-116.87,2.489
3.2632,43.0,5.613744075829384,0.9786729857819905,944.0,2.2369668246445498,37.66,-121.0,1.381
2.7083,19.0,6.475,1.35,216.0,2.7,40.34,-123.48,0.645
1.6725,47.0,2.063858695652174,1.0414402173913044,4225.0,2.870244565217391,34.06,-118.31,1.875
2.1029,28.0,5.063291139240507,0.9430379746835443,450.0,2.848101265822785,38.69,-121.51,1.086
5.4746,30.0,5.998745294855709,1.0426599749058971,2568.0,3.2220828105395234,33.84,-118.03,2.264
2.6875,17.0,4.5181818181818185,0.9418181818181818,1139.0,2.070909090909091,37.62,-122.08,1.573
5.9567,35.0,6.092651757188499,1.0415335463258786,912.0,2.913738019169329,37.33,-121.98,2.943
3.2371,33.0,4.289699570815451,1.0085836909871244,2170.0,4.656652360515022,33.92,-118.05,1.547
1.8077,47.0,5.162790697674419,1.0232558139534884,846.0,2.8106312292358804,40.17,-122.25,0.541
1.1136,18.0,4.430232558139535,1.0290697674418605,1210.0,3.5174418604651163,35.36,-118.99,0.478
3.1213,27.0,4.434125269978401,0.9956803455723542,1737.0,3.751619870410367,34.1,-117.32,0.788
2.4827,6.0,4.622371740958789,1.1555929352396972,2502.0,2.1042893187552565,38.36,-122.69,1.775
2.7054,52.0,5.741214057507987,1.060702875399361,905.0,2.891373801916933,33.99,-117.38,1.417
3.5625,15.0,16.611764705882354,2.9529411764705884,703.0,2.756862745098039,34.25,-117.17,1.655
2.8548,6.0,8.095914742451155,1.4280639431616342,1543.0,2.7406749555950265,34.7,-118.09,1.385
2.3,30.0,5.015444015444015,1.106177606177606,2170.0,4.1891891891891895,34.01,-117.69,0.956
5.7862,11.0,6.758558558558558,1.018018018018018,1949.0,3.511711711711712,38.01,-122.24,2.694
5.5842,5.0,6.92914653784219,0.9871175523349437,2206.0,3.5523349436392913,38.04,-121.35,1.591
3.5461,32.0,3.9672131147540983,0.9972677595628415,1888.0,5.158469945355192,33.9,-118.18,1.464
1.6213,37.0,4.593220338983051,1.1483050847457628,893.0,3.7838983050847457,37.49,-120.86,0.695
4.1279,17.0,5.001253132832081,1.0043859649122806,6437.0,4.033208020050125,34.17,-119.16,2.239
2.4497,7.0,4.823389021479714,1.1842482100238663,6274.0,2.994749403341289,33.81,-116.47,0.909
2.4219,34.0,4.950177935943061,1.0569395017793595,943.0,3.3558718861209966,36.88,-120.29,0.839
